system,code,display_in_ig,official_display,status,verified_on,verified_via,source_version,method,note,files
LOINC,76643-6,R-R interval.standard deviation (Heart rate variability) by EKG,R-R interval.standard deviation (Heart rate variability) by EKG,active,2026-09-15,Athena OMOP snapshot;tx.fhir.org,Athena LOINC snapshot 2026-01-21;tx LOINC 2.82,local-snapshot;txfhir,,input/fsh/profiles/BulkExportGroup.fsh
LOINC,76644-4,R-R interval.coefficient of variation by EKG,R-R interval.coefficient of variation by EKG,active,2026-09-15,Athena OMOP snapshot;tx.fhir.org,Athena LOINC snapshot 2026-01-21;tx LOINC 2.82,local-snapshot;txfhir,,input/fsh/profiles/BulkExportGroup.fsh
LOINC,77233-5,Percentage of body fat by Bioelectrical impedance analysis,Percentage of body fat by Bioelectrical impedance analysis,active,2026-09-15,Athena OMOP snapshot;tx.fhir.org,Athena LOINC snapshot 2026-01-21;tx LOINC 2.82,local-snapshot;txfhir,,input/fsh/terminology/ConceptMapBodyMetricsToLOINC.fsh
LOINC,77582-5,International Physical Activity Questionnaire Self-Administered Short Form [IPAQ],International Physical Activity Questionnaire Self-Administered Short Form [IPAQ],active,2026-09-15,Athena OMOP snapshot;tx.fhir.org,Athena LOINC snapshot 2026-01-21;tx LOINC 2.82,local-snapshot;txfhir,,input/fsh/profiles/questionnaires/PhysicalActivityQuestionnaires.fsh
LOINC,77583-3,"During the last 7 days, on how many days did you do vigorous physical activities like heavy lifting, digging, aerobics, or fast bicycling for at least 10 minutes at a time [IPAQ]","During the last 7 days, on how many days did you do vigorous physical activities like heavy lifting, digging, aerobics, or fast bicycling for at least 10 minutes at a time [IPAQ]",active,2026-09-15,Athena OMOP snapshot;tx.fhir.org,Athena LOINC snapshot 2026-01-21;tx LOINC 2.82,local-snapshot;txfhir,,input/fsh/profiles/questionnaires/PhysicalActivityQuestionnaires.fsh
LOINC,77584-1,How much time did you usually spend doing vigorous physical activities on one of those days [IPAQ],How much time did you usually spend doing vigorous physical activities on one of those days [IPAQ],active,2026-09-15,Athena OMOP snapshot;tx.fhir.org,Athena LOINC snapshot 2026-01-21;tx LOINC 2.82,local-snapshot;txfhir,,input/fsh/profiles/questionnaires/PhysicalActivityQuestionnaires.fsh
LOINC,77585-8,"During the last 7 days, on how many days did you do moderate physical activities like carrying light loads, bicycling at a regular pace, or doubles tennis for at least 10 minutes at a time [IPAQ]","During the last 7 days, on how many days did you do moderate physical activities like carrying light loads, bicycling at a regular pace, or doubles tennis for at least 10 minutes at a time [IPAQ]",active,2026-09-15,Athena OMOP snapshot;tx.fhir.org,Athena LOINC snapshot 2026-01-21;tx LOINC 2.82,local-snapshot;txfhir,,input/fsh/profiles/questionnaires/PhysicalActivityQuestionnaires.fsh
LOINC,77586-6,How much time did you usually spend doing moderate physical activities on one of those days [IPAQ],How much time did you usually spend doing moderate physical activities on one of those days [IPAQ],active,2026-09-15,Athena OMOP snapshot;tx.fhir.org,Athena LOINC snapshot 2026-01-21;tx LOINC 2.82,local-snapshot;txfhir,,input/fsh/profiles/questionnaires/PhysicalActivityQuestionnaires.fsh
LOINC,77587-4,"During the last 7 days, on how many days did you walk for at least 10 minutes at a time [IPAQ]","During the last 7 days, on how many days did you walk for at least 10 minutes at a time [IPAQ]",active,2026-09-15,Athena OMOP snapshot;tx.fhir.org,Athena LOINC snapshot 2026-01-21;tx LOINC 2.82,local-snapshot;txfhir,,input/fsh/profiles/questionnaires/PhysicalActivityQuestionnaires.fsh
LOINC,77588-2,How much time did you usually spend walking on one of those days [IPAQ],How much time did you usually spend walking on one of those days [IPAQ],active,2026-09-15,Athena OMOP snapshot;tx.fhir.org,Athena LOINC snapshot 2026-01-21;tx LOINC 2.82,local-snapshot;txfhir,,input/fsh/profiles/questionnaires/PhysicalActivityQuestionnaires.fsh
LOINC,77589-0,"During the last 7 days, how much time did you usually spend sitting on a weekday [IPAQ]","During the last 7 days, how much time did you usually spend sitting on a weekday [IPAQ]",active,2026-09-15,Athena OMOP snapshot;tx.fhir.org,Athena LOINC snapshot 2026-01-21;tx LOINC 2.82,local-snapshot;txfhir,,input/fsh/profiles/questionnaires/PhysicalActivityQuestionnaires.fsh
LOINC,77594-0,Total physical activity [IPAQ],Total physical activity [IPAQ],active,2026-09-15,Athena OMOP snapshot;tx.fhir.org,Athena LOINC snapshot 2026-01-21;tx LOINC 2.82,local-snapshot;txfhir,,input/fsh/examples/QuestionnaireScoreExamples.fsh
LOINC,80404-7,R-R interval.standard deviation (Heart rate variability),R-R interval.standard deviation (Heart rate variability),active,2026-09-15,Athena OMOP snapshot;tx.fhir.org,Athena LOINC snapshot 2026-01-21;tx LOINC 2.82,local-snapshot;txfhir,,input/fsh/ValueSetHeartRateVariability.fsh;input/fsh/examples/AIComplianceRoundTripBundle.fsh;input/fsh/examples/ProvenanceExamples.fsh;input/fsh/examples/RoundTripValidationExamples.fsh;input/fsh/examples/SleepExamples.fsh;input/fsh/examples/VitalSignsExamples.fsh;input/fsh/profiles/BulkExportGroup.fsh;input/fsh/profiles/LifestyleMedicineGroupETL.fsh;input/fsh/profiles/SleepProfile.fsh;input/fsh/profiles/VitalSignsProfiles.fsh;input/fsh/terminology/ConceptMapHRVToLOINC.fsh;input/fsh/terminology/ConceptMapHRVToOMOP.fsh;input/fsh/terminology/ConceptMapVendorToLOINC.fsh;input/fsh/terminology/ValueSetLOINCObservations.fsh
LOINC,80489-8,Caffeine intake 24 hour Estimated,Caffeine intake 24 hour Estimated,active,2026-09-15,Athena OMOP snapshot;tx.fhir.org,Athena LOINC snapshot 2026-01-21;tx LOINC 2.82,local-snapshot;txfhir,,input/fsh/examples/SubstanceUseExamples.fsh;input/fsh/profiles/SubstanceUseProfile.fsh;input/fsh/terminology/ConceptMapNutritionToLOINC.fsh;input/fsh/terminology/ConceptMapVendorToLOINC.fsh;input/fsh/terminology/ValueSetLOINCObservations.fsh
LOINC,81005-1,Magnesium intake 24 hour Estimated,Magnesium intake 24 hour Estimated,active,2026-09-15,Athena OMOP snapshot;tx.fhir.org,Athena LOINC snapshot 2026-01-21;tx LOINC 2.82,local-snapshot;txfhir,,input/fsh/examples/NutritionExamples.fsh;input/fsh/profiles/NutritionProfiles.fsh;input/fsh/terminology/ConceptMapNutritionToLOINC.fsh;input/fsh/terminology/ValueSetLOINCObservations.fsh
LOINC,81010-1,Potassium intake 24 hour Estimated,Potassium intake 24 hour Estimated,active,2026-09-15,Athena OMOP snapshot;tx.fhir.org,Athena LOINC snapshot 2026-01-21;tx LOINC 2.82,local-snapshot;txfhir,,input/fsh/profiles/NutritionProfiles.fsh;input/fsh/terminology/ConceptMapNutritionToLOINC.fsh;input/fsh/terminology/ValueSetLOINCObservations.fsh
LOINC,81011-9,Sodium intake 24 hour Estimated,Sodium intake 24 hour Estimated,active,2026-09-15,Athena OMOP snapshot;tx.fhir.org,Athena LOINC snapshot 2026-01-21;tx LOINC 2.82,local-snapshot;txfhir,,input/fsh/examples/NutritionExamples.fsh;input/fsh/profiles/NutritionProfiles.fsh;input/fsh/terminology/ConceptMapNutritionToLOINC.fsh;input/fsh/terminology/ValueSetLOINCObservations.fsh
LOINC,81033-3,Saturated fat intake 24 hour Estimated,Saturated fat intake 24 hour Estimated,active,2026-09-16,Athena OMOP snapshot;tx.fhir.org,Athena LOINC snapshot 2026-01-21;tx LOINC 2.82,local-snapshot;txfhir,,input/fsh/terminology/ConceptMapNutritionToLOINC.fsh;input/fsh/terminology/ValueSetLOINCObservations.fsh
LOINC,81062-2,Vitamin B12 intake 24 hour Estimated,Vitamin B12 intake 24 hour Estimated,active,2026-09-15,Athena OMOP snapshot;tx.fhir.org,Athena LOINC snapshot 2026-01-21;tx LOINC 2.82,local-snapshot;txfhir,,input/fsh/examples/NutritionExamples.fsh;input/fsh/profiles/NutritionProfiles.fsh;input/fsh/terminology/ConceptMapNutritionToLOINC.fsh;input/fsh/terminology/ValueSetLOINCObservations.fsh
LOINC,81066-3,Vitamin B9 (Folate) intake 24 hour Estimated,Vitamin B9 (Folate) intake 24 hour Estimated,active,2026-09-15,Athena OMOP snapshot;tx.fhir.org,Athena LOINC snapshot 2026-01-21;tx LOINC 2.82,local-snapshot;txfhir,,input/fsh/profiles/NutritionProfiles.fsh;input/fsh/terminology/ConceptMapNutritionToLOINC.fsh;input/fsh/terminology/ValueSetLOINCObservations.fsh
LOINC,81072-1,Vitamin A intake 24 hour Estimated,Vitamin A intake 24 hour Estimated,active,2026-09-15,Athena OMOP snapshot;tx.fhir.org,Athena LOINC snapshot 2026-01-21;tx LOINC 2.82,local-snapshot;txfhir,,input/fsh/profiles/NutritionProfiles.fsh;input/fsh/terminology/ConceptMapNutritionToLOINC.fsh;input/fsh/terminology/ValueSetLOINCObservations.fsh
LOINC,81074-7,Vitamin C intake 24 hour Estimated,Vitamin C intake 24 hour Estimated,active,2026-09-15,Athena OMOP snapshot;tx.fhir.org,Athena LOINC snapshot 2026-01-21;tx LOINC 2.82,local-snapshot;txfhir,,input/fsh/examples/NutritionExamples.fsh;input/fsh/profiles/NutritionProfiles.fsh;input/fsh/terminology/ConceptMapNutritionToLOINC.fsh;input/fsh/terminology/ValueSetLOINCObservations.fsh
LOINC,81076-2,Vitamin E intake 24 hour Estimated,Vitamin E intake 24 hour Estimated,active,2026-09-15,Athena OMOP snapshot;tx.fhir.org,Athena LOINC snapshot 2026-01-21;tx LOINC 2.82,local-snapshot;txfhir,,input/fsh/profiles/NutritionProfiles.fsh;input/fsh/terminology/ConceptMapNutritionToLOINC.fsh;input/fsh/terminology/ValueSetLOINCObservations.fsh
LOINC,81082-0,Iron intake 24 hour Estimated,Iron intake 24 hour Estimated,active,2026-09-15,Athena OMOP snapshot;tx.fhir.org,Athena LOINC snapshot 2026-01-21;tx LOINC 2.82,local-snapshot;txfhir,,input/fsh/examples/NutritionExamples.fsh;input/fsh/profiles/NutritionProfiles.fsh;input/fsh/terminology/ConceptMapNutritionToLOINC.fsh;input/fsh/terminology/ValueSetLOINCObservations.fsh
LOINC,81089-5,Zinc intake 24 hour Estimated,Zinc intake 24 hour Estimated,active,2026-09-15,Athena OMOP snapshot;tx.fhir.org,Athena LOINC snapshot 2026-01-21;tx LOINC 2.82,local-snapshot;txfhir,,input/fsh/profiles/NutritionProfiles.fsh;input/fsh/terminology/ConceptMapNutritionToLOINC.fsh;input/fsh/terminology/ValueSetLOINCObservations.fsh
LOINC,81133-1,Fiber intake 24 hour Estimated,Fiber intake 24 hour Estimated,active,2026-09-16,Athena OMOP snapshot;tx.fhir.org,Athena LOINC snapshot 2026-01-21;tx LOINC 2.82,local-snapshot;txfhir,,input/fsh/terminology/ConceptMapNutritionToLOINC.fsh;input/fsh/terminology/ValueSetLOINCObservations.fsh
LOINC,81137-2,Calcium intake 24 hour Estimated,Calcium intake 24 hour Estimated,active,2026-09-15,Athena OMOP snapshot;tx.fhir.org,Athena LOINC snapshot 2026-01-21;tx LOINC 2.82,local-snapshot;txfhir,,input/fsh/examples/NutritionExamples.fsh;input/fsh/profiles/NutritionProfiles.fsh;input/fsh/terminology/ConceptMapNutritionToLOINC.fsh;input/fsh/terminology/ValueSetLOINCObservations.fsh
LOINC,81228-9,Tobacco product,Tobacco product,active,2026-09-15,Athena OMOP snapshot;tx.fhir.org,Athena LOINC snapshot 2026-01-21;tx LOINC 2.82,local-snapshot;txfhir,,input/fsh/examples/SubstanceUseExamples.fsh;input/fsh/profiles/SubstanceUseProfile.fsh
LOINC,81929-2,Vitamin D intake 24 hour Estimated,Vitamin D intake 24 hour Estimated,active,2026-09-15,Athena OMOP snapshot;tx.fhir.org,Athena LOINC snapshot 2026-01-21;tx LOINC 2.82,local-snapshot;txfhir,,input/fsh/examples/NutritionExamples.fsh;input/fsh/profiles/NutritionProfiles.fsh;input/fsh/terminology/ConceptMapNutritionToLOINC.fsh;input/fsh/terminology/ValueSetLOINCObservations.fsh
LOINC,81941-7,Micronutrient intake panel,Micronutrient intake panel,active,2026-09-15,Athena OMOP snapshot;tx.fhir.org,Athena LOINC snapshot 2026-01-21;tx LOINC 2.82,local-snapshot;txfhir,,input/fsh/examples/NutritionExamples.fsh;input/fsh/profiles/NutritionProfiles.fsh
LOINC,82290-8,Frequency of moderate to vigorous aerobic physical activity,Frequency of moderate to vigorous aerobic physical activity,active,2026-09-15,Athena OMOP snapshot;tx.fhir.org,Athena LOINC snapshot 2026-01-21;tx LOINC 2.82,local-snapshot;txfhir,,input/fsh/terminology/ConceptMapActivityToOMOP.fsh
LOINC,82335-1,Cytokines panel - Serum or Plasma,Cytokines panel - Serum or Plasma,active,2026-09-15,Athena OMOP snapshot;tx.fhir.org,Athena LOINC snapshot 2026-01-21;tx LOINC 2.82,local-snapshot;txfhir,,input/fsh/examples/InflammatoryMarkersExamples.fsh
LOINC,82611-5,Wearable device external physiologic monitoring panel,Wearable device external physiologic monitoring panel,active,2026-09-15,Athena OMOP snapshot;tx.fhir.org,Athena LOINC snapshot 2026-01-21;tx LOINC 2.82,local-snapshot;txfhir,,input/fsh/terminology/ConceptMapSleepToLOINC.fsh;input/fsh/terminology/ValueSetLOINCObservations.fsh
LOINC,8280-0,Waist Circumference at umbilicus by Tape measure,Waist Circumference at umbilicus by Tape measure,active,2026-09-15,Athena OMOP snapshot;tx.fhir.org,Athena LOINC snapshot 2026-01-21;tx LOINC 2.82,local-snapshot;txfhir,,input/fsh/terminology/ConceptMapVendorToLOINC.fsh
LOINC,82810-3,Pregnancy status,Pregnancy status,active,2026-09-15,Athena OMOP snapshot;tx.fhir.org,Athena LOINC snapshot 2026-01-21;tx LOINC 2.82,local-snapshot;txfhir,,input/fsh/profiles/ReproductiveProfiles.fsh
LOINC,8287-5,Head Occipital-frontal circumference by Tape measure,Head Occipital-frontal circumference by Tape measure,active,2026-09-15,Athena OMOP snapshot;tx.fhir.org,Athena LOINC snapshot 2026-01-21;tx LOINC 2.82,local-snapshot;txfhir,,input/fsh/terminology/ValueSetLOINCObservations.fsh
LOINC,8302-2,Body height,Body height,active,2026-09-15,Athena OMOP snapshot;tx.fhir.org,Athena LOINC snapshot 2026-01-21;tx LOINC 2.82,local-snapshot;txfhir,,input/fsh/examples/BodyMetricsExamples.fsh;input/fsh/profiles/BodyMetricsProfiles.fsh;input/fsh/terminology/ConceptMapVendorToLOINC.fsh;input/fsh/terminology/ValueSetLOINCObservations.fsh;input/fsh/valuesets/ReproductiveValueSets.fsh
LOINC,8310-5,Body temperature,Body temperature,active,2026-09-15,Athena OMOP snapshot;tx.fhir.org,Athena LOINC snapshot 2026-01-21;tx LOINC 2.82,local-snapshot;txfhir,,input/fsh/examples/VitalSignsExamples.fsh;input/fsh/profiles/VitalSignsProfiles.fsh;input/fsh/terminology/ConceptMapVendorToLOINC.fsh;input/fsh/valuesets/ReproductiveValueSets.fsh
LOINC,8328-7,Axillary temperature,Axillary temperature,active,2026-09-15,Athena OMOP snapshot;tx.fhir.org,Athena LOINC snapshot 2026-01-21;tx LOINC 2.82,local-snapshot;txfhir,,input/fsh/profiles/VitalSignsProfiles.fsh
LOINC,8331-1,Oral temperature,Oral temperature,active,2026-09-15,Athena OMOP snapshot;tx.fhir.org,Athena LOINC snapshot 2026-01-21;tx LOINC 2.82,local-snapshot;txfhir,,input/fsh/terminology/ConceptMapVendorToLOINC.fsh
LOINC,8342-8,Lean body weight Immersion,Lean body weight estimated by Immersion method,active,2026-09-15,Athena OMOP snapshot;tx.fhir.org,Athena LOINC snapshot 2026-01-21;tx LOINC 2.82,local-snapshot;txfhir,,input/fsh/examples/BodyMetricsExamples.fsh;input/fsh/profiles/BodyMetricsProfiles.fsh
LOINC,8462-4,Diastolic blood pressure,Diastolic blood pressure,active,2026-09-15,Athena OMOP snapshot;tx.fhir.org,Athena LOINC snapshot 2026-01-21;tx LOINC 2.82,local-snapshot;txfhir,,input/fsh/examples/ExtensionAndSubstanceExamples.fsh;input/fsh/examples/RoundTripValidationExamples.fsh;input/fsh/examples/VitalSignsExamples.fsh;input/fsh/profiles/VitalSignsProfiles.fsh;input/fsh/terminology/ConceptMapVendorToLOINC.fsh
LOINC,8478-0,Mean blood pressure,Mean blood pressure,active,2026-09-15,Athena OMOP snapshot;tx.fhir.org,Athena LOINC snapshot 2026-01-21;tx LOINC 2.82,local-snapshot;txfhir,,input/fsh/profiles/AdvancedVitalSignsProfiles.fsh
LOINC,8480-6,Systolic blood pressure,Systolic blood pressure,active,2026-09-15,Athena OMOP snapshot;tx.fhir.org,Athena LOINC snapshot 2026-01-21;tx LOINC 2.82,local-snapshot;txfhir,,input/fsh/examples/RoundTripValidationExamples.fsh;input/fsh/examples/VitalSignsExamples.fsh;input/fsh/profiles/VitalSignsProfiles.fsh;input/fsh/terminology/ConceptMapVendorToLOINC.fsh
LOINC,85353-1,"Vital signs, weight, height, head circumference, oxygen saturation and BMI panel","Vital signs, weight, height, head circumference, oxygen saturation and BMI panel",active,2026-09-15,Athena OMOP snapshot;tx.fhir.org,Athena LOINC snapshot 2026-01-21;tx LOINC 2.82,local-snapshot;txfhir,,input/fsh/examples/VitalSignsExamples.fsh;input/fsh/profiles/VitalSignsProfiles.fsh;input/fsh/terminology/ValueSetLOINCObservations.fsh
LOINC,85354-9,Blood pressure panel with all children optional,Blood pressure panel with all children optional,active,2026-09-15,Athena OMOP snapshot;tx.fhir.org,Athena LOINC snapshot 2026-01-21;tx LOINC 2.82,local-snapshot;txfhir,,input/fsh/examples/RoundTripValidationExamples.fsh;input/fsh/examples/VitalSignsExamples.fsh;input/fsh/profiles/VitalSignsProfiles.fsh
